characters_araber;Araber
spokentexts_butler_top_a11_butler_explosion_im_zug_tseq_st_1;La bombe à bord du train... Depuis quand le Corbeau met-il en péril la vie d'autrui ?
spokentexts_butler_top_a11_butler_explosion_im_zug_tseq_st_2;Et la bombe à bord du train ? Vouliez-vous tous nous tuer ?
spokentexts_butler_top_a11_butler_explosion_im_zug_tseq_st_3;Je savais que Legrand serait sur mes talons après le cambriolage à Londres.
spokentexts_butler_top_a11_butler_explosion_im_zug_tseq_st_4;C'est un homme dangereux, Mr Zellner. Il a failli m'attraper une fois.
spokentexts_butler_top_a11_butler_explosion_im_zug_tseq_st_5;Est-ce une raison suffisante pour en venir au meurtre ?
spokentexts_butler_top_a11_butler_explosion_im_zug_tseq_st_6;Ce n'était pas ma seule raison. Oeil pour oeil, Officier Zellner.
texts_butler_top_a11_butler_mord_an_baronin_tseq_title;Meurtre de la Baronne
spokentexts_butler_top_a11_butler_mord_an_baronin_tseq_st_1;Vous n'avez rien à voir avec le meurtre de la Baronne ?
spokentexts_butler_top_a11_butler_mord_an_baronin_tseq_st_2;Qu'en est-il du meurtre de la Baronne ? Êtes-vous aussi responsable ?
spokentexts_butler_top_a11_butler_mord_an_baronin_tseq_st_3;La mort de la Baronne n'a jamais fait partie du plan. Le docteur Gebhardt avait un compte à régler avec elle et s'est retrouvé sur ma route.
spokentexts_butler_top_a11_butler_mord_an_baronin_tseq_st_4;Vous vous moquiez de la clé du coffre ?
spokentexts_butler_top_a11_butler_mord_an_baronin_tseq_st_5;Je n'ai jamais voulu dérober l'Oeil dans le coffre. J'avais prévu depuis le début de frapper au musée.
spokentexts_butler_top_a11_butler_mord_an_baronin_tseq_st_6;Et la confession de Gebhardt ?
spokentexts_butler_top_a11_butler_mord_an_baronin_tseq_st_7;Une bonne idée, vous ne trouvez pas ? L'inspecteur reste en dehors de mes affaires... Pour quelques heures supplémentaires en tout cas, jusqu'à ce que tout ne s'écroule comme un chateau de cartes.
texts_butler_top_a11_butler_raten_butler_tseq_title;...Mr Alfred Inch !
spokentexts_butler_top_a11_butler_raten_butler_tseq_st_1;Mr Inch.
spokentexts_butler_top_a11_butler_raten_butler_tseq_st_2;Impressionnant. Vraiment impressionnant.
sequences_butler_top_a11_butler_raten_butler_tseq#2;[The butler comes out of the darkness, he turns to the light.]
sequences_butler_top_a11_butler_raten_butler_tseq#3;[The Butler indictaes a bow.]
texts_butler_top_a11_butler_raten_doktor_tseq_title;...Dr Emil Gebhardt !
spokentexts_butler_top_a11_butler_raten_doktor_tseq_st_1;...Dr Gebhardt
spokentexts_butler_top_a11_butler_raten_doktor_tseq_st_2;Gebhardt ? Essayez-vous de m'insulter ?
sequences_butler_top_a11_butler_raten_doktor_tseq#2;"[Continue with the sequence: ""Falsch_geraten"".]"
texts_butler_top_a11_butler_raten_ermittler_tseq_title;...Inspecteur Nicolas Legrand !
spokentexts_butler_top_a11_butler_raten_ermittler_tseq_st_1;... Inspecteur Legrand
spokentexts_butler_top_a11_butler_raten_ermittler_tseq_st_2_direction;cheers
spokentexts_butler_top_a11_butler_raten_ermittler_tseq_st_2;Legrand ? Ha ! Ce serait si simple si je pouvais lui faire porter le chapeau.
texts_butler_top_a11_butler_raten_geiger_tseq_title;...Maestro David Kreutzer !
spokentexts_butler_top_a11_butler_raten_geiger_tseq_st_1;...Mr Kreutzer.
spokentexts_butler_top_a11_butler_raten_geiger_tseq_st_2_direction;cheers
spokentexts_butler_top_a11_butler_raten_geiger_tseq_st_2;Kreutzer ? Cet insignifiant petit voleur ?
texts_butler_top_a11_butler_raten_professor_tseq_title;...Professeur Edgar Lucien !
spokentexts_butler_top_a11_butler_raten_professor_tseq_st_1;...Professeur Lucien.
spokentexts_butler_top_a11_butler_raten_professor_tseq_st_2;Ah, le professeur. Il m'aurait compliqué la vie si j'avais voulu dérober le second Oeil sur le navire.
sequences_butler_top_a11_butler_raten_professor_tseq#2;"[Continue with the sequence: ""Falsch_geraten"".]"
texts_butler_top_a11_butler_wie_war_das_moeglich_tseq_title;Comment avez-vous fait ?
spokentexts_butler_top_a11_butler_wie_war_das_moeglich_tseq_st_1;Comment avez-vous fait ? Comment avez-vous déposé le message sur le coffre à bord du train ? Comment saviez-vous que Gebhardt avait tué la Baronne ?
spokentexts_butler_top_a11_butler_wie_war_das_moeglich_tseq_st_2;Et la charge explosive sous la salle au trésor. Comment... Comment avez-vous réussi tout ça ? Même si votre bras n'est pas handicapé...
spokentexts_butler_top_a11_butler_wie_war_das_moeglich_tseq_st_3;Oh, il l'est. Croyez moi.
spokentexts_butler_top_a11_butler_wie_war_das_moeglich_tseq_st_4;J'ai eu besoin d'aide, c'est exact. Un coursier pour remplacer mes bras et mes jambes.
sequences_butler_top_a11_butler_wie_war_das_moeglich_tseq#4;[The Arab appears in the opening in the ground, climbs out of it.]
spokentexts_butler_top_a11_butler_wie_war_das_moeglich_tseq_st_5;Un coursier ?
sequences_butler_top_a11_butler_wie_war_das_moeglich_tseq#6;[Butler looks at the Arab.]
spokentexts_butler_top_a11_butler_wie_war_das_moeglich_tseq_st_6;Ah ! Adil.
spokentexts_butler_top_a11_butler_wie_war_das_moeglich_tseq_st_7;Ca pourrait être intéressant.
spokentexts_butler_top_a11_butler_wie_war_das_moeglich_tseq_st_8_direction;to Ohi
spokentexts_butler_top_a11_butler_wie_war_das_moeglich_tseq_st_8;Il a du talent mais manque de fiabilité. 
sequences_butler_top_a11_butler_wie_war_das_moeglich_tseq#24;[The butler looked sharply at the Arab.]
spokentexts_butler_top_a11_butler_wie_war_das_moeglich_tseq_st_14;C'est une forte tête. Il a ses propres plans. N'est-ce pas Adil ?
sequences_butler_top_a11_butler_wie_war_das_moeglich_tseq#9;[The Arab pulls the guard's gun, aimes at the Butler.]
spokentexts_butler_top_a11_butler_wie_war_das_moeglich_tseq_st_9;Je n'ai jamais voulu que le sang coule.
spokentexts_butler_top_a11_butler_wie_war_das_moeglich_tseq_st_15;Mais il est temps de faire une exception.
sequences_butler_top_a11_butler_wie_war_das_moeglich_tseq#12;[The Arab targets on one leg of the Butler, pulls the trigger. Nothing. Surprised, he tried it again. Again nothing. No shot.]
spokentexts_butler_top_a11_butler_wie_war_das_moeglich_tseq_st_10;Tsk tsk tsk.
sequences_butler_top_a11_butler_wie_war_das_moeglich_tseq#14;[The butler is aiming at the Arab, the Arab let fearful the weapon fall.]
spokentexts_butler_top_a11_butler_wie_war_das_moeglich_tseq_st_11;Il a juste oublié un détail.
spokentexts_butler_top_a11_butler_wie_war_das_moeglich_tseq_st_12;Je garde les choses fermement en main ! Toujours.
spokentexts_butler_top_a11_butler_wie_war_das_moeglich_tseq_st_13;Fin de l'histoire.
sequences_butler_top_a11_butler_wie_war_das_moeglich_tseq#18;[The Butler turns the weapon in Ohis direction.]
sequences_butler_top_a11_butler_wie_war_das_moeglich_tseq#19;[Cut to the outside view of the museum.]
sequences_butler_top_a11_butler_wie_war_das_moeglich_tseq#20;[A shot.]
sequences_butler_top_a11_butler_wie_war_das_moeglich_tseq#21;[Some pigeons are flying scared from the roof of the museum.]
sequences_butler_top_a11_butler_wie_war_das_moeglich_tseq#22;[*** END OF SECTION *** PLEASE START SECTION 12  *** END OF SECTION ***]
texts_direktor_mo_talk_mit_1-3;Parler au Directeur Mokhtar
texts_direktor_top_a11_direktor_falsches_pferd_tseq_title;Ne choisissez pas le mauvais cheval.
spokentexts_direktor_top_a11_direktor_falsches_pferd_tseq_st_1;Si vous comptez sur l'officier, vous choisissez le mauvais cheval.
spokentexts_direktor_top_a11_direktor_falsches_pferd_tseq_st_2;Il est avec Legrand !
spokentexts_direktor_top_a11_direktor_falsches_pferd_tseq_st_3;Avez-vous réfléchi au fait que c'est la seule personne qui était présente lors des deux cambriolages ?
spokentexts_direktor_top_a11_direktor_falsches_pferd_tseq_st_4_direction;irritated, worried
spokentexts_direktor_top_a11_direktor_falsches_pferd_tseq_st_4;Ohhh...
sequences_direktor_top_a11_direktor_falsches_pferd_tseq#4;[Dialogue is finished.]
texts_direktor_top_a11_direktor_geheimgaenge_tseq_title;Passages secrets
spokentexts_direktor_top_a11_direktor_geheimgaenge_tseq_st_1;Des pièces cachées, des caves secrètes... Que font-elles donc ici ?
spokentexts_direktor_top_a11_direktor_geheimgaenge_tseq_st_2;Le musée a été construit en 1900 par un français qui avait un penchant pour ce genre de choses.
spokentexts_direktor_top_a11_direktor_geheimgaenge_tseq_st_3;Des cérémonies mystiques à la lueur de torches pour honorer les maçons d'antan ? Des francs-maçons ? Des choses comme ça ?
spokentexts_direktor_top_a11_direktor_geheimgaenge_tseq_st_4;Les grands bâtiments ont bien souvent des histoires complexes.
spokentexts_direktor_top_a11_direktor_geheimgaenge_tseq_st_5;Et aujourd'hui nous allons écrire un nouveau chapitre.
texts_direktor_top_a11_direktor_keller_tseq_title;La cave
spokentexts_direktor_top_a11_direktor_keller_tseq_st_1;La cave sous la salle au trésor... Que pouvez-vous me dire à son sujet ?
spokentexts_direktor_top_a11_direktor_keller_tseq_st_2;Je n'en savais rien !
spokentexts_direktor_top_a11_direktor_keller_tseq_st_3;Il y a des cartes et des croquis datant de la seconde guerre mondiale dans la pièce. Pourquoi ?
spokentexts_direktor_top_a11_direktor_keller_tseq_st_4;Eh bien... c'est peut être lié à la résistance.
spokentexts_direktor_top_a11_direktor_keller_tseq_st_5;La résistance ?
spokentexts_direktor_top_a11_direktor_keller_tseq_st_6;L'Égypte était occupée par les anglais. Il y a eu un mouvement pour l'indépendance.
spokentexts_direktor_top_a11_direktor_keller_tseq_st_7;Les égyptiens ont collaboré avec les nazis ?
spokentexts_direktor_top_a11_direktor_keller_tseq_st_8;Non. Mais l'ennemi de mon ennemi...
spokentexts_direktor_top_a11_direktor_keller_tseq_st_9;Donc les rebelles transmettaient des informations aux nazis ? Et pour ce faire ils avaient besoin de postes de commandement secrets.
spokentexts_direktor_top_a11_direktor_keller_tseq_st_10;Oui. Et qu'est-ce qui ferait un meilleur symbole que l'Egyptian Museum ? Le témoin de cinq mille ans d'indépendance égyptienne.
texts_direktor_top_a11_direktor_nicht_aufhalten_tseq_title;Ne me retenez pas.
spokentexts_direktor_top_a11_direktor_nicht_aufhalten_tseq_st_1;Vous ne m'arrêterez pas.
spokentexts_direktor_top_a11_direktor_nicht_aufhalten_tseq_st_2;"Quelqu'un a rasé le musée et je suis votre meilleure chance de mettre un terme à ce ""quelqu'un""."
spokentexts_direktor_top_a11_direktor_nicht_aufhalten_tseq_st_3_direction;faint, derisive laughter
spokentexts_direktor_top_a11_direktor_nicht_aufhalten_tseq_st_3;Ha !
sequences_direktor_top_a11_direktor_nicht_aufhalten_tseq#3;[Dialogue is finished.]
texts_direktor_top_a11_direktor_schriftzeichen_tseq_title;Écriture en arabe
spokentexts_direktor_top_a11_direktor_schriftzeichen_tseq_st_1;J'ai trouvé cette écriture en arabe. Qu'est-ce que cela signifie ?
sequences_direktor_top_a11_direktor_schriftzeichen_tseq#1;[Ohio takes out his notebook, shows it to the director.]
spokentexts_direktor_top_a11_direktor_schriftzeichen_tseq_st_2;Cela se traduit par : les Fils d'Horus.
spokentexts_direktor_top_a11_direktor_schriftzeichen_tseq_st_3;Et ça veut dire...?
spokentexts_direktor_top_a11_direktor_schriftzeichen_tseq_st_4_direction;weak
spokentexts_direktor_top_a11_direktor_schriftzeichen_tseq_st_4;Est-ce vraiment l'heure de parler histoire ?
spokentexts_direktor_top_a11_direktor_schriftzeichen_tseq_st_5;C'est important.
spokentexts_direktor_top_a11_direktor_schriftzeichen_tseq_st_6_direction;Gives up
spokentexts_direktor_top_a11_direktor_schriftzeichen_tseq_st_6;*soupir* Les Fils d'Horus jouaient un rôle important dans les cérémonies funèbres.
spokentexts_direktor_top_a11_direktor_schriftzeichen_tseq_st_7;Quatre fils, quatre vases canopes. Des récipients dans lesquels le foie, les poumons, l'estomac et les intestins du défunt étaient conservés.
spokentexts_direktor_top_a11_direktor_schriftzeichen_tseq_st_8;Les quatre sont-ils connectés à des symboles ?
spokentexts_direktor_top_a11_direktor_schriftzeichen_tseq_st_9;Un homme, un babouin, un chacal et un faucon. Regardez en bas dans le hall principal.
sequences_direktor_top_a11_direktor_schriftzeichen_tseq#10;[The director points weakly and vaguely in the direction of the great hall.]
spokentexts_direktor_top_a11_direktor_schriftzeichen_tseq_st_10;Fils d'Horus, récipients et intestins. Compris.
texts_direktor_top_a11_direktor_verabschieden_erstmalig_tseq_title;Dire au revoir
spokentexts_direktor_top_a11_direktor_verabschieden_erstmalig_tseq_st_1;Tout va rentrer dans l'ordre. Attendez ici.
spokentexts_direktor_top_a11_direktor_verabschieden_erstmalig_tseq_st_2;Où est l'officier sinon ?
spokentexts_direktor_top_a11_direktor_verabschieden_erstmalig_tseq_st_3;Il surveille la salle au trésor.
spokentexts_direktor_top_a11_direktor_verabschieden_erstmalig_tseq_st_4;Il... Il m'a dit d'appeler des renforts si il ne revenait pas après cinq minutes. Et que je ne devais pas vous faire confiance.
texts_direktor_top_a11_direktor_verabschieden_tseq_title;Dire au revoir
spokentexts_direktor_top_a11_direktor_verabschieden_tseq_st_1;Oh... rien.
spokentexts_direktor_top_a11_direktor_verabschieden_tseq_st_2;Merci de votre aide. Ne faites rien tant que je ne vous aurai pas donné le feu vert !
spokentexts_direktor_top_a11_direktor_verabschieden_tseq_st_3;C'est mon musée et j'ouvrirai les portes dès que les secours seront là.
spokentexts_direktor_top_a11_direktor_verabschieden_tseq_st_4_direction;disapproving
spokentexts_direktor_top_a11_direktor_verabschieden_tseq_st_4;Hmm.
spokentexts_direktor_ex_1_st_1;Ignorait-il vraiment l'existence de la pièce sous la salle au trésor ?
spokentexts_direktor_ex_1_st_2;C'est difficile à croire que, malgré tous les travaux effectués dans ce bâtiment, il ne se soit jamais demandé ce qu'il y avait sous la gallerie.
spokentexts_direktor_talk_mit_1_st_1;Directeur Mokhtar ?
sequences_direktor_talk_mit_1#2;[The director takes down his hands, lookins weak up.]
spokentexts_direktor_talk_mit_1_st_2_direction;weak
spokentexts_direktor_talk_mit_1_st_2;N'est-il pas temps d'ouvrir les portes ?
spokentexts_direktor_talk_mit_1_st_3;Je ne crois pas que la police soit déjà arrivée. On ne peut pas prendre le risque d'offrir une porte de sortie au Corbeau.
spokentexts_direktor_talk_mit_1_st_4_direction;weak, resigned
spokentexts_direktor_talk_mit_1_st_4;Ce monstre est probablement déjà loin.
spokentexts_direktor_talk_mit_1_st_5;Peut être pas. J'ai une piste.
spokentexts_direktor_talk_mit_1_st_6_direction;weak
spokentexts_direktor_talk_mit_1_st_6;Faites de votre mieux. Dès que la police aura encerclé le bâtiment, j'ouvrirai les portes.
spokentexts_direktor_talk_mit_1_st_7;Très bien, Directeur.
sequences_direktor_talk_mit_1#9;[Ohi indicates a slight bow.]
spokentexts_direktor_talk_mit_2_st_1;Directeur Mokhtar ?
sequences_direktor_talk_mit_2#2;[The director takes down his hands, lookins weak up.]
spokentexts_direktor_talk_mit_2_st_2_direction;weak
spokentexts_direktor_talk_mit_2_st_2;Oui ?
spokentexts_direktor_talk_mit_3_st_1;Mieux vaut le laisser tranquille si je n'ai pas quelque chose d'important à lui demander.
texts_text_zurschatzkammer;Aller vers l'arrière
texts_text_zudefault_mo;Aller dans le vestibule
