characters_araber;Araber
spokentexts_a13_salonwagen_spirituosen_ex_1_st_1;Beer, wine, champagne, gin, brandy and whiskey.
spokentexts_a13_salonwagen_spirituosen_ex_1_st_2;The richest snobs take the same medicine as the poorest slobs.
spokentexts_a13_salonwagen_spirituosen_ex_2_st_1;Some people'd need a drink to steady their nerves doing what I'm doing.
spokentexts_a13_salonwagen_spirituosen_ex_2_st_2;But not me. I want a clear head if I'm going to get this envelope onto the safe.
texts_a13_salonwagen_tuer_zum_grossraumwagon_mo_leave_1-3;Go into the next carriage 
spokentexts_a13_salonwagen_tuer_zum_grossraumwagon_leave_1_st_1;I think Professor Lucien is still in the hallway, trying to get into his cabin. I'd better wait until the coast is clear.
spokentexts_a13_salonwagen_tuer_zum_grossraumwagon_leave_2_st_1;They should have been able to open the door with pliers. I think the coast is clear.
sequences_a13_salonwagen_tuer_zum_grossraumwagon_leave_2#3;[The Arab left the lounge wagon.]
sequences_a13_salonwagen_tuer_zum_grossraumwagon_leave_3#1;[The Arab left the lounge wagon.]
texts_a13_salonwagen_tuer_zum_uebergang_mo_leave_1-4;Go out
sequences_a13_salonwagen_tuer_zum_uebergang_leave_1#1;[The Arab goes to the door.]
sequences_a13_salonwagen_tuer_zum_uebergang_leave_1#2;[The doctor lowers his newspaper.]
spokentexts_a13_salonwagen_tuer_zum_uebergang_leave_1_st_1;And what about my coffee?
spokentexts_a13_salonwagen_tuer_zum_uebergang_leave_1_st_2;I'm fetching some fresh beans, Sir.
sequences_a13_salonwagen_tuer_zum_uebergang_leave_1#5;[The doctor shakes his head, annoyed, looks back to his newspaper (idle).]
spokentexts_a13_salonwagen_tuer_zum_uebergang_leave_1_st_3;It should be ready by now!
sequences_a13_salonwagen_tuer_zum_uebergang_leave_1#7;[The Arab leaves the scene.]
sequences_a13_salonwagen_tuer_zum_uebergang_leave_2#1;[The Arab goes to the door.]
sequences_a13_salonwagen_tuer_zum_uebergang_leave_2#2;[The doctor lowers his newspaper.]
spokentexts_a13_salonwagen_tuer_zum_uebergang_leave_2_st_1;Young man! Am I ever going to get my coffee or not?
spokentexts_a13_salonwagen_tuer_zum_uebergang_leave_2_st_2;I didn't know I had a say in the matter!
sequences_a13_salonwagen_tuer_zum_uebergang_leave_2#5;[The Arab leaves the scene.]
sequences_a13_salonwagen_tuer_zum_uebergang_leave_3#1;[The Arab goes to the door.]
sequences_a13_salonwagen_tuer_zum_uebergang_leave_3#2;[The doctor lowers his newspaper.]
spokentexts_a13_salonwagen_tuer_zum_uebergang_leave_3_st_1;Listen, you little maggot! I'll remember your face and I'll report you, do you understand me?
spokentexts_a13_salonwagen_tuer_zum_uebergang_leave_3_st_2;Maggot no understand what white man say!
sequences_a13_salonwagen_tuer_zum_uebergang_leave_3#5;[The Arab leaves the scene.]
sequences_a13_salonwagen_tuer_zum_uebergang_leave_3#6;[The next time in this scene, the doctor is gone.]
sequences_a13_salonwagen_tuer_zum_uebergang_leave_4#1;[The Arab left the saloon wagin in the direction of the transition.]
texts_a13_salonwagen_tuer_zur_toilette_mo_ex_1__2;Examine the men's room door
spokentexts_a13_salonwagen_tuer_zur_toilette_ex_1_st_1;If the men's room had an open window, it would have been my first choice for a temporary changing room.
spokentexts_a13_salonwagen_tuer_zur_toilette_ex_1_st_2;But there are no large windows that you can open from outside in restrooms.
spokentexts_a13_salonwagen_tuer_zur_toilette_ex_2_st_1;If I have to change my clothes again, I'll honor you with a visit. Otherwise, not.
texts_a13_salonwagen_wolle_mo_ex;Examine the wool
texts_a13_salonwagen_wolle_mo_inventar;Ball of wool
texts_a13_salonwagen_wolle_mo_take;Take a ball of wool
spokentexts_a13_salonwagen_wolle_ex_1_st_1;The elderly woman's carer can't keep her hands still, so she's knitting.
spokentexts_a13_salonwagen_wolle_ex_2_st_1;Sooner or later the carer will miss her wool, even though it's just a little bit.
sequences_a13_salonwagen_wolle_take_1#1;[The Arab goes to the table of the two, acting as if he would have to lean with one hand (in fact, he grabs the wool), leans across the table and pushes with the other hand something around.]
spokentexts_a13_salonwagen_wolle_take_1_st_1;Can I bring you ladies anything? Is everything satisfactory?
spokentexts_a13_salonwagen_wolle_take_1_st_2;Everything is wonderful, young man.
sequences_a13_salonwagen_wolle_take_1#4;[The nurse looks up, shakes her head.]
spokentexts_a13_salonwagen_wolle_take_1_st_3;Very good.
sequences_a13_salonwagen_wolle_take_1#6;[Busily he turns away like a waiter and puts the rest of the small ball of wool in his pocket.]
spokentexts_a13_salonwagen_wolle_take_1_st_4;Got it.
sequences_a13_salonwagen_seq_a13_salonwagen_araber_betritt_salonwagen_erstmalig#0;[The doctor reads the newspaper (idle). As the Arab walks past him, he lets the newspaper down (idle).]
spokentexts_a13_salonwagen_seq_a13_salonwagen_araber_betritt_salonwagen_erstmalig_st_1;Young man?
sequences_a13_salonwagen_seq_a13_salonwagen_araber_betritt_salonwagen_erstmalig#2;[The Arab goes to the doctor, introduces himself.]
spokentexts_a13_salonwagen_seq_a13_salonwagen_araber_betritt_salonwagen_erstmalig_st_2;Yes, sir?
spokentexts_a13_salonwagen_seq_a13_salonwagen_araber_betritt_salonwagen_erstmalig_st_3;Tell me, when did they switch to self-service on the Orient Express? Should they not have informed the passengers about that in advance?
spokentexts_a13_salonwagen_seq_a13_salonwagen_araber_betritt_salonwagen_erstmalig_st_4_direction;is interrupted
spokentexts_a13_salonwagen_seq_a13_salonwagen_araber_betritt_salonwagen_erstmalig_st_4;Forgive me, sir. I was...
sequences_a13_salonwagen_seq_a13_salonwagen_araber_betritt_salonwagen_erstmalig#6;[As he speaks, the doctor folds the newspaper. That makes his little talk even more arrogant. (idle).]
spokentexts_a13_salonwagen_seq_a13_salonwagen_araber_betritt_salonwagen_erstmalig_st_5;And what about my bag? Did your colleague find it?
spokentexts_a13_salonwagen_seq_a13_salonwagen_araber_betritt_salonwagen_erstmalig_st_7;I'm sorry, sir. I don't know.
spokentexts_a13_salonwagen_seq_a13_salonwagen_araber_betritt_salonwagen_erstmalig_st_8_direction;smug, angry
spokentexts_a13_salonwagen_seq_a13_salonwagen_araber_betritt_salonwagen_erstmalig_st_8;I expected as much! There will be consequences!
sequences_a13_salonwagen_seq_a13_salonwagen_araber_betritt_salonwagen_erstmalig#14;[The doctor looks sternly at the Arab. Then the doctor looks at the cup of coffee, takes it and hands it to the Arab without looking at him.]
spokentexts_a13_salonwagen_seq_a13_salonwagen_araber_betritt_salonwagen_erstmalig_st_11;And now bring me my coffee!
spokentexts_a13_salonwagen_seq_a13_salonwagen_araber_betritt_salonwagen_erstmalig_st_12;Of course, sir.
sequences_a13_salonwagen_seq_a13_salonwagen_araber_betritt_salonwagen_erstmalig#17;[The doctor folds the paper apart and continues to read.]
sequences_a13_salonwagen_seq_a13_salonwagen_araber_betritt_salonwagen_erstmalig#18;[The Arab takes the coffee cup, goes to the counter and places it there quite rudely. Since it was really loud, he looks over his shoulder  if the doctor has really noticed it.]
spokentexts_a13_salonwagen_seq_a13_salonwagen_araber_betritt_salonwagen_erstmalig_st_13;Asshole.
texts_a13_uebergang_dach_transportwagen_mo_leave_1__2;Jump on the roof of the freight car
sequences_a13_uebergang_dach_transportwagen_leave_1#1;[The Arab jumps skillfully and quietly over to the other roof, then leaves the scene.]
sequences_a13_uebergang_dach_transportwagen_leave_2#1;[The Arab climb up the ladder, jump over and then leaves the scene.]
texts_a13_uebergang_leiter_mo_use_1;Climb onto the roof
texts_a13_uebergang_leiter_mo_use_2;Climb off of the roof
spokentexts_a13_uebergang_leiter_ex_1_st_1;The ladder leads to the roof of the saloon car and back down.
sequences_a13_uebergang_leiter_use_1#1;[The Arab climbs up the ladder, kneels then next to the ladder  (idle).]
sequences_a13_uebergang_leiter_use_2#1;[The Arab kneels next to the ladder up, climbs the ladder down, stands then.]
texts_a13_uebergang_schraubenschluessel_mo_inventar_1__2;Wrench
spokentexts_a13_uebergang_schraubenschluessel_ex_1_st_1;A wrench from the toolbox. Should be useful.
spokentexts_a13_uebergang_schraubenschluessel_ex_2_st_1;The wrench works on the screws for the skylight up on the freight car.
spokentexts_a13_uebergang_schraubenschluessel_ex_2_st_2;I just have to find a way to keep the second nut from falling into the car and making a racket.
texts_a13_uebergang_tuer_zum_salonwagen_mo_leave_1__2;Enter the saloon car
sequences_a13_uebergang_tuer_zum_salonwagen_leave_1#1;[The Arab puts himself in front the door of the saloon wagon, then he concentrate again.]
spokentexts_a13_uebergang_tuer_zum_salonwagen_leave_1_st_1;Okay. Showtime!
sequences_a13_uebergang_tuer_zum_salonwagen_leave_1#3;[The Arab enters the Saloon Wagon.]
sequences_a13_uebergang_tuer_zum_salonwagen_leave_2#1;[The Arab enters the Saloon Wagon.]
texts_a13_uebergang_tuer_zum_transportwagon_mo_betrachen_1-3;Examine the freight car door
texts_a13_uebergang_tuer_zum_transportwagon_mo_used_mit_schluesselbund_1;Lock the freight car
spokentexts_a13_uebergang_tuer_zum_transportwagon_ex_1_st_1;The safe that I need to put the envelope on is in the freight car.
spokentexts_a13_uebergang_tuer_zum_transportwagon_ex_1_st_2;But I can't just walk in like a deliveryman.
spokentexts_a13_uebergang_tuer_zum_transportwagon_ex_2_st_1;The safe is guarded by my old friend, the bobby from London.
spokentexts_a13_uebergang_tuer_zum_transportwagon_ex_2_st_2;Even he would be curious to see a conductor in the freight car.
spokentexts_a13_uebergang_tuer_zum_transportwagon_ex_3_st_1;Legrand is in the car. That guy is sharp as a tack. He'd see right through me.
spokentexts_a13_uebergang_tuer_zum_transportwagon_ex_3_st_2;The ventilation shaft is a more realistic option. But to be honest, I only give myself a fifty-fifty chance of pulling this off.
spokentexts_a13_uebergang_tuer_zum_transportwagon_ex_3_st_3;Anyway - time to get to work!
spokentexts_a13_uebergang_tuer_zum_transportwagon_used_mit_schluesselbund_1_st_1;Even if I had the right key, what would be the point of locking the door?
spokentexts_a13_uebergang_tuer_zum_transportwagon_used_mit_schluesselbund_1_st_2;If only the freight car were empty, I could put the letter on the safe in peace.
texts_a13_uebergang_werkzeugkasten_mo_ex_1-3;Examine the tool box
texts_a13_uebergang_werkzeugkasten_mo_ex_4__5;Search the tool box
texts_a13_uebergang_werkzeugkasten_mo_used_mit_schluesselbund_1;Open the lock with a key
texts_a13_uebergang_werkzeugkasten_mo_used_mit_schluesselbund_2;Open the lock with the knife
spokentexts_a13_uebergang_werkzeugkasten_ex_1_st_1;Looks like a toolbox...
spokentexts_a13_uebergang_werkzeugkasten_ex_1_st_2;Hmpf. It's secured with a heavy padlock.
spokentexts_a13_uebergang_werkzeugkasten_ex_2_st_1;I'm not bad at picking locks. But I don't have my equipment with me and everything's rocking and moving in here.
spokentexts_a13_uebergang_werkzeugkasten_ex_2_st_2;Given these conditions, it'd take a while to pick the lock. That makes it too risky.
spokentexts_a13_uebergang_werkzeugkasten_ex_3_st_1;He left the lock open. How convenient!
spokentexts_a13_uebergang_werkzeugkasten_ex_4_st_1;Let's see...
sequences_a13_uebergang_werkzeugkasten_ex_4#2;[The Arab kneels down and searches in the box.]
spokentexts_a13_uebergang_werkzeugkasten_ex_4_st_2;A wrench! You don't say!
spokentexts_a13_uebergang_werkzeugkasten_ex_4_st_3;This is too easy!
sequences_a13_uebergang_werkzeugkasten_ex_4#5;[The Arab gets up again.]
spokentexts_a13_uebergang_werkzeugkasten_ex_5_st_1;I don't think I need anything else from the toolbox. And if I do, I know where to find it.
spokentexts_a13_uebergang_werkzeugkasten_used_mit_armeemesser_st_1;The knife is useful for almost anything except picking locks. The blade and even the pick are too wide.
sequences_a13_uebergang_werkzeugkasten_used_mit_schluesselbund#1;[The Arab takes out the key ring, he looks at the key.]
spokentexts_a13_uebergang_werkzeugkasten_used_mit_schluesselbund_st_1;No... Not what I need.
sequences_a13_uebergang_werkzeugkasten_used_mit_schluesselbund#3;[The Arab puts the key ring away again.]
spokentexts_a13_uebergang_seq_a13_uebergang_nach_flucht_st_1;I should be able to move about freely in the train as long as I keep away from Professor Lucien.
spokentexts_a13_uebergang_seq_a13_uebergang_nach_flucht_st_2;The other guests don't know me and conductors change several times during the journey. A new face shouldn't seem suspicious to anyone.
sequences_a13_uebergang_seq_a13_uebergang_vom_transportwagendach_kommend#0;[The Arab comes into the picture and jumps softly the roof of the saloon wagon. He kneels at the ladder (idle).]
sequences_a13_uebergang_seq_a13_uebergang_werkzeugkasten_wird_geoeffnet#0;[The Arab comes in the picture.]
sequences_a13_uebergang_seq_a13_uebergang_werkzeugkasten_wird_geoeffnet#1;[The Arab wants to swing himself from the roof, when he hears voices and is quickly and quietly laying on the roof. Over the edge, he looks at the action (idle).]
spokentexts_a13_uebergang_seq_a13_uebergang_werkzeugkasten_wird_geoeffnet_st_1;Hey! My pistol!
spokentexts_a13_uebergang_seq_a13_uebergang_werkzeugkasten_wird_geoeffnet_st_2;You'll get it back in Venice. Frightening me like that! I could have fallen under the wheels!
spokentexts_a13_uebergang_seq_a13_uebergang_werkzeugkasten_wird_geoeffnet_st_3;I thought you were a ghost!
spokentexts_a13_uebergang_seq_a13_uebergang_werkzeugkasten_wird_geoeffnet_st_4;Ghosts don't exist.
spokentexts_a13_uebergang_seq_a13_uebergang_werkzeugkasten_wird_geoeffnet_st_5;They do too! One just flew past my window!
spokentexts_a13_uebergang_seq_a13_uebergang_werkzeugkasten_wird_geoeffnet_st_6;Be off with you!
sequences_a13_uebergang_seq_a13_uebergang_werkzeugkasten_wird_geoeffnet#8;[Ohi points to the lounge wagon.]
spokentexts_a13_uebergang_seq_a13_uebergang_werkzeugkasten_wird_geoeffnet_st_7_direction;offended
spokentexts_a13_uebergang_seq_a13_uebergang_werkzeugkasten_wird_geoeffnet_st_7;Oh man!
sequences_a13_uebergang_seq_a13_uebergang_werkzeugkasten_wird_geoeffnet#10;[The boy stomps with his foot, goes offended in the lounge Wagon.]
sequences_a13_uebergang_seq_a13_uebergang_werkzeugkasten_wird_geoeffnet#11;[Ohi shakes his head and turns back to the tool box. He grabs in pulls out a tongs.]
spokentexts_a13_uebergang_seq_a13_uebergang_werkzeugkasten_wird_geoeffnet_st_8;Ah, I can use these.
sequences_a13_uebergang_seq_a13_uebergang_werkzeugkasten_wird_geoeffnet#13;[Ohi gets up and goes with the tongs in his hand in the lounge wagon.]
spokentexts_a13_uebergang_seq_a13_uebergang_werkzeugkasten_wird_geoeffnet_st_9;That was close.
sequences_a13_uebergang_seq_a13_uebergang_werkzeugkasten_wird_geoeffnet#15;[The Arab gets up again.]
texts_arzt_mo_ex_1;Look at the German
texts_arzt_mo_used_mit_kaffeetasse;Serve the coffee
spokentexts_arzt_ex_1_st_1;It's not good that he's so upset. It'll make it more likely that he'll remember me and be able to describe me later.
spokentexts_arzt_ex_2_st_1;"I know that sort of person. Thinks he's better than others. ""Decorum, order and obedience"" above all. Like the fascists in Spain."
spokentexts_arzt_ex_2_st_2;They beat my father just because he splashed a bit of mud on a military vehicle with his bike and then refused to clean it.
spokentexts_arzt_ex_3_st_1;He'll throw a fit if he doesn't get his coffee. The longer I make him wait, the more the situation will escalate.
spokentexts_arzt_ex_4_st_1;He didn't even want to hear why it took so long to get his coffee.
spokentexts_arzt_ex_4_st_2;He just wanted to tear into someone-just wanted to assert his will.
spokentexts_arzt_ex_4_st_4;It's a sad life if you have to pump yourself up by deflating others.
sequences_arzt_used_mit_kaffeetasse#1;[The Arab puts himself in front of the bar, takes the coffee cup and brings it to the doctor.]
spokentexts_arzt_used_mit_kaffeetasse_st_1_direction;slightly over friendly
spokentexts_arzt_used_mit_kaffeetasse_st_1;A cup of coffee for the gentleman.
sequences_arzt_used_mit_kaffeetasse#3;[The doctor folds his newspaper, looks at the Arab.]
spokentexts_arzt_used_mit_kaffeetasse_st_2;Do you know what the problem with people like you is?
spokentexts_arzt_used_mit_kaffeetasse_st_3;You mean our lack of a sense of duty? Or our skin color?
sequences_arzt_used_mit_kaffeetasse#6;[The doctor is shocked, staring at the boy with his mouth open.]
spokentexts_arzt_used_mit_kaffeetasse_st_4_direction;considered
spokentexts_arzt_used_mit_kaffeetasse_st_4;Or a lack of respect for our elders?!
spokentexts_arzt_used_mit_kaffeetasse_st_5;Tsk. We have so many flaws.
sequences_arzt_used_mit_kaffeetasse#10;[The Arab walks away.]
sequences_arzt_used_mit_kaffeetasse#11;[The doctor angrily closes the newspaper again and then reads (idle). From time to time he takes a sip of the coffee.]
sequences_arzt_used_mit_kaffeetasse#12;[The next time in this scene, the doctor is gone.]
texts_geiger_mo_ex_1__2;Look at the violinist
spokentexts_geiger_ex_1_st_1;The violinist was already on the train in Zurich. Handsome devil. I'm glad my girlfriend isn't here.
spokentexts_geiger_ex_1_st_2;She loves to make me jealous. And once I'm raging mad, she leans forward and whispers one of those phrases that only she can say.
spokentexts_geiger_ex_2_st_1;He seems to be worried about something. So much the better for me.
spokentexts_geiger_ex_2_st_2;If he's absorbed in his own problems, he won't be paying attention to anyone else and won't be able to offer good testimony to the police.
texts_pflegerin_mo_ex_1__2;Look at the woman
spokentexts_pflegerin_ex_1_st_1;The younger woman seems to be some kind of carer or companion for the older lady.
spokentexts_pflegerin_ex_1_st_2;I wouldn't like to be with her all day long. She radiates a certain restlessness and unease.
spokentexts_pflegerin_ex_2_st_1;I know people like that always have to be doing something. They feel useless if they don't have anything to do.
spokentexts_pflegerin_ex_2_st_2;I feel sorry for them.
texts_schriftstellerin_mo_ex_1__2;Look at the older lady
texts_schriftstellerin_mo_talk_mit_1;Talk to the older lady
spokentexts_schriftstellerin_ex_1_st_1;The old lady didn't get on in Zurich. And she doesn't look like someone from Nancy or Basel. I'm guessing she boarded in Paris.
spokentexts_schriftstellerin_ex_1_st_2;Hmm. She seems familiar somehow.
spokentexts_schriftstellerin_ex_2_st_1;I've seen her some place before. Maybe she used to be an actress and I recognize her from photos?
spokentexts_schriftstellerin_ex_2_st_2;She has the confidence of someone who doesn't have to prove herself anymore. She's rich, that's for sure. But it's not just that.
spokentexts_schriftstellerin_talk_mit_1_st_1;I'd better not talk to her. Her eyes are intelligent and observant.
spokentexts_schriftstellerin_talk_mit_1_st_2;Something tells me I'd only make life difficult for myself if I try to pull the wool over her eyes.
texts_shot_bar_betreten_mo;Go behind the bar
texts_shot_bar_verlassen_mo; Go back
